json_file_name;brand;brandtext;category;type;size;colors;season;pilling;condition;price;annotator;cut;pattern;trend;smell;stains;holes;damage;material;comment;usage;weight;Series;X;Y
labels_2022_10_13_09_12_05.json;Not Applicable ;;Ladies;Sweater;M;['Multicolor'];All;2.0;2.0;<50;22;['Regular', 'C-collar'];None;No trend;;Yes;;;53%cotton 24%acrylic 11%nylon 10%polyester 2%elastane;;Export;0.0;;;
labels_2022_10_13_11_17_39.json;Park lane;;Ladies;Dress;46;['Blue'];All;5.0;5.0;100-150;22;['Regular', 'C-collar'];Plain;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_10_13_07_34_06.json;Not Applicable ;;Ladies;Top;M;['Pink'];All;5.0;2.0;<50;3;['Loose'];Plain;No trend;;Yes;;5 Damages;100% Poly;Test 69;Recycle;0.0;;;
labels_2022_10_13_06_49_26.json;Not Applicable ;;Ladies;T-shirt;38;['Pink'];All;5.0;2.0;<50;3;['C-collar', 'Loose'];Plain;No trend;;Yes;;1 damage;100% Poly;Test 88;Recycle;0.0;;;
labels_2022_10_13_11_29_20.json;Not Applicable ;;Ladies;Cardigan;None;['Blue'];All;4.0;3.0;100-150;22;['Regular'];Plain;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_10_13_10_43_54.json;Not Applicable ;;Ladies;Sweater;L;['Grey'];All;3.0;2.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;No;;1;65%cotton 35%polyester;;Export;0.0;;;
labels_2022_10_13_07_30_08.json;Not Applicable ;;Ladies;Dress;S;['Purple', 'Multicolor', 'Green', 'Pink', 'Yellow'];All;5.0;2.0;<50;3;['V-collar'];Floral print;No trend;;Yes;;;100% Cott;Test 59;Recycle;0.0;;;
labels_2022_10_13_07_36_45.json;Not Applicable ;;Ladies;Top;None;['Black', 'White'];All;5.0;5.0;50-100;3;['C-collar', 'Regular'];None;No trend;;No;;;100% Visc;Test 68;Reuse;0.0;;;
labels_2022_10_27_09_28_13.json;Not Applicable ;;Ladies;Jacker;XL;['Multicolor', 'Brown', 'Beige', 'Orange'];All;3.0;1.0;<50;22;['Collar', 'Regular'];Checkered print;No trend;;Yes;;2;100%polyester;;Export;0.0;;;
labels_2022_10_27_09_14_08.json;Not Applicable ;;Ladies;Dress;None;['Blue', 'White', 'Multicolor', 'Red'];All;4.0;3.0;<50;22;['Regular', 'V-collar'];Floral print;No trend;;No;;;100%viscose;;Export;0.0;;;
labels_2022_10_27_08_24_29.json;Not Applicable ;;Ladies;Tunic;36;['Multicolor', 'Blue', 'Brown', 'Beige', 'Black', 'Pink', 'Green', 'White'];All;4.0;4.0;50-100;22;['Regular', 'C-collar'];Floral print;No trend;;Yes;;;100%viscose;;Export;0.0;;;
labels_2022_10_27_08_35_57.json;Gina Tricot;;Ladies;Blouse;38;['Red'];All;5.0;4.0;50-100;22;['Regular', 'C-collar'];Plain;No trend;;No;;;100%polyester ;;Reuse;0.0;;;
labels_2022_10_27_09_36_51.json;Not Applicable ;;Ladies;T-shirt;38;['Blue'];All;4.0;4.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_10_27_09_06_20.json;Cappuchini;;Ladies;Shirt;42;['White', 'Brown'];All;5.0;5.0;50-100;22;['Regular', 'Collar'];Floral print;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_10_27_08_42_35.json;Vero moda;;Ladies;Tank top;L;['White'];Summer;5.0;5.0;100-150;22;['C-collar', 'Long'];Plain;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_10_27_09_26_01.json;Isolde;;Ladies;Tank top;XL;['White', 'Multicolor', 'Pink', 'Purple', 'Black', 'Red'];Summer;5.0;2.0;<50;22;['C-collar', 'Long'];Dots;No trend;;Yes;;;100%polyester;;Export;0.0;;;
labels_2022_10_27_08_38_51.json;Isolde;;Ladies;Tunic;M;['Multicolor', 'White', 'Purple', 'Pink', 'Black', 'Red', 'Brown'];All;4.0;1.0;<50;22;['Regular', 'C-collar'];Floral print;No trend;;No;;1;100%viscose;;Export;0.0;;;
labels_2022_10_27_08_41_06.json;Not Applicable ;;Ladies;T-shirt;None;['Pink'];All;4.0;5.0;50-100;22;['Regular', 'C-collar'];Plain;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_10_27_08_10_07.json;Not Applicable ;;Ladies;Shirt;None;['Multicolor', 'Green', 'Blue', 'Beige', 'Black', 'Pink', 'Purple', 'White', 'Brown'];All;5.0;3.0;<50;22;['Regular', 'Collar'];Geometric print;No trend;;No;;;80%lyocell 20%nylon;;Export;0.0;;;
labels_2022_10_27_09_08_40.json;Miss Milla ;;Ladies;Tank top;L;['Multicolor', 'Blue', 'Pink', 'White', 'Green', 'Red'];Summer;4.0;2.0;<50;22;['C-collar', 'Long'];Floral print;No trend;;Yes;;;100%viscose;;Export;0.0;;;
labels_2022_10_27_09_30_00.json;Not Applicable ;;Ladies;Shirt;M;['Blue'];All;4.0;2.0;<50;22;['Regular', 'V-collar'];Plain;No trend;;Yes;;;95%cotton 5%elastane;;Export;0.0;;;
labels_2022_10_27_08_20_12.json;Lager 157;;Ladies;Cardigan;M;['Black'];All;4.0;3.0;<50;22;['Regular', 'V-collar'];Plain;No trend;;Yes;;;50%cotton 50%acrylic;;Export;0.0;;;
labels_2022_10_27_08_12_47.json;Not Applicable ;;Ladies;T-shirt;L;['Pink'];All;5.0;5.0;50-100;22;['Regular', 'C-collar'];Plain;No trend;;No;;;70%modal 30%polyester;;Reuse;0.0;;;
labels_2022_10_27_09_31_46.json;Not Applicable ;;Ladies;T-shirt;None;['Blue', 'Multicolor', 'Pink', 'White', 'Purple'];All;4.0;4.0;<50;22;['Regular', 'C-collar'];None;No trend;;Yes;;;55%lyocell 45%viscose;;Export;0.0;;;
labels_2022_10_27_09_18_13.json;Not Applicable ;;Ladies;Tunic;44;['Orange', 'White'];All;4.0;4.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;No;;;100%viscose;;Export;0.0;;;
labels_2022_10_27_09_34_18.json;KappAhl;;Ladies;Shirt;40;['Purple'];All;5.0;5.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;No;;;95%cotton 5%elastane;;Reuse;0.0;;;
labels_2022_10_27_09_41_59.json;KappAhl;;Ladies;Shirt;S;['Blue'];All;5.0;4.0;50-100;22;['Regular', 'V-collar'];Plain;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_10_27_09_40_13.json;Not Applicable ;;Ladies;T-shirt;L;['Black', 'White', 'Grey', 'Multicolor'];All;3.0;3.0;<50;22;['Regular', 'C-collar'];Logo print;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_10_27_08_16_03.json;H&M;;Ladies;Blouse;S;['Purple'];All;4.0;4.0;50-100;22;['V-collar', 'Cropped'];Plain;No trend;;No;;;64%polyester 33%viscose 3%elastane;;Export;0.0;;;
labels_2022_10_27_07_50_42.json;Not Applicable ;;Ladies;Sweater;None;['Beige'];All;3.0;2.0;<50;22;['Regular'];Logo print;No trend;;No;;;100%polyester;;Export;0.0;;;
labels_2022_10_27_09_44_06.json;Hamton Republic (Kappahl);;Ladies;Shirt;M;['Blue', 'Multicolor', 'Red', 'Pink', 'Green', 'Black', 'White', 'Beige'];All;3.0;3.0;<50;22;['Regular', 'C-collar'];Floral print;No trend;;No;;;95%viscose 5%elastane;;Export;0.0;;;
labels_2022_10_27_08_33_00.json;Not Applicable ;;Ladies;Jacker;None;['White', 'Black'];All;5.0;5.0;100-150;22;['Regular', 'C-collar'];Glitter;No trend;;No;;;95%polyester 5%elastane;;Reuse;0.0;;;
labels_2022_10_27_09_24_21.json;Not Applicable ;;Ladies;Blouse;44;['White', 'Multicolor', 'Green', 'Pink', 'Purple', 'Blue', 'Yellow', 'Brown'];All;5.0;5.0;50-100;22;['Regular', 'C-collar'];Floral print;No trend;;No;;;100%rayon;;Reuse;0.0;;;
labels_2022_10_27_08_36_22.json;Gina Tricot;;Ladies;Blouse;38;['Red'];All;3.0;3.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;Yes;;;100%polyester ;;Export;0.0;;;
labels_2022_10_27_09_38_50.json;Not Applicable ;;Ladies;Jacker;M;['Black', 'Pink'];All;5.0;4.0;100-150;22;['Regular', 'Turtle neck'];Plain;Sports;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_10_27_09_11_16.json;Not Applicable ;;Ladies;Cardigan;L;['Blue', 'White'];All;5.0;5.0;50-100;22;['Loose'];Floral print;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_10_27_08_06_38.json;Not Applicable ;;Ladies;Sweater;XS;['Red'];All;2.0;2.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;No;;;60%acrylic 20%nylon 17%polyester 3%elastane;;Export;0.0;;;
labels_2022_10_27_09_04_11.json;Not Applicable ;;Ladies;Tank top;None;['Pink'];Summer;4.0;2.0;<50;22;['V-collar', 'Regular'];Plain;No trend;;Yes;;;100%viscose;;Export;0.0;;;
labels_2022_10_27_08_30_31.json;GANT;;Ladies;Sweater;S;['Grey'];All;4.0;2.0;<50;22;['Regular', 'C-collar'];Logo print;No trend;;Yes;;;87%cotton 13%polyester;;Export;0.0;;;
labels_2022_10_27_09_19_32.json;Not Applicable ;;Ladies;Tank top;None;['White', 'Brown'];Summer;5.0;5.0;50-100;22;['Regular', 'V-collar'];Dots;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_10_27_08_18_12.json;Not Applicable ;;Ladies;Dress;None;['Pink'];All;4.0;3.0;50-100;22;['C-collar', 'Long'];Plain;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_10_27_08_02_55.json;H&M;;Ladies;Sweater;M;['Grey'];All;3.0;3.0;<50;22;['Turtle neck', 'Cropped'];Plain;No trend;;No;;;66%acrylic 28%polyester 3%wool 3%elastane;;Export;0.0;;;
labels_2022_10_27_09_16_24.json;Not Applicable ;;Ladies;Sweater;None;['Blue'];All;4.0;4.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;No;;;92%polyester 8%elastane;;Export;0.0;;;
labels_2022_10_27_08_22_02.json;H&M;;Ladies;Sweater;S;['Orange'];All;4.0;3.0;50-100;22;['Regular'];Plain;No trend;;Yes;;;100%cotton ;;Export;0.0;;;
labels_2022_10_27_08_28_46.json;Not Applicable ;;Ladies;Blouse;None;['Blue'];All;3.0;3.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_10_27_09_35_42.json;KappAhl;;Ladies;Blouse;40;['Red'];All;3.0;4.0;<50;22;['Regular', 'V-collar'];Plain;No trend;;No;;;100%cotton;;Export;0.0;;;
labels_2022_10_21_11_05_34.json;Saint tropez;;Ladies;Shirt;L;['Beige'];All;3.0;2.0;<50;22;['Regular', 'Turtle neck'];Plain;No trend;;No;;1;80%viscose 20%polyamide;;Export;0.0;;;
labels_2022_10_21_11_20_11.json;Not Applicable ;;Ladies;Tank top;M;['Pink', 'Black'];All;4.0;5.0;50-100;22;['Regular', 'C-collar'];Plain;Sports;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_10_21_11_17_24.json;Indiska;;Ladies;Dress;S;['Multicolor', 'Yellow', 'Pink', 'Black'];All;5.0;5.0;50-100;22;['Regular', 'C-collar'];Floral print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_10_21_12_22_35.json;Indiska;;Ladies;Dress;M;['Multicolor', 'Black', 'White', 'Grey'];All;3.0;3.0;<50;22;['Regular', 'V-collar'];Striped;No trend;;Yes;;;100%modal;;Export;0.0;;;
labels_2022_10_21_11_10_59.json;H&M;;Ladies;Dress;34;['Multicolor', 'Black', 'Yellow', 'White', 'Blue', 'Beige'];All;5.0;4.0;50-100;22;['C-collar', 'Loose'];Floral print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_10_21_12_46_37.json;Not Applicable ;;Ladies;Shirt;L;['Blue', 'Pink'];All;3.0;3.0;<50;22;['Regular', 'V-collar'];Striped;No trend;;No;;;55%hemp 45%cotton;;Export;0.0;;;
labels_2022_10_21_12_25_39.json;Lindex;;Ladies;Cardigan;38;['Multicolor', 'Blue', 'Green', 'Black'];All;4.0;3.0;<50;22;['Regular'];Floral print;No trend;;No;;;100%polyester;;Export;0.0;;;
labels_2022_10_21_12_49_32.json;Vero moda;;Ladies;Tunic;L;['Blue', 'Pink', 'Multicolor', 'Turquoise', 'Black', 'White', 'Grey', 'Green', 'Brown', 'Orange', 'Red', 'Purple', 'Beige'];All;4.0;4.0;<50;22;['Regular', 'C-collar'];Floral print;No trend;;No;;;100%polyester;;Export;0.0;;;
labels_2022_10_21_12_44_00.json;Saint tropez;;Ladies;Blouse;XS;['Grey'];All;5.0;5.0;50-100;22;['Regular', 'C-collar'];Animal print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_10_21_12_31_28.json;Free quent;;Ladies;Blouse;S;['Blue', 'White'];All;5.0;5.0;50-100;22;['Regular', 'C-collar'];Floral print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_10_21_12_41_26.json;Not Applicable ;;Ladies;Blouse;M;['Brown'];All;4.0;3.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;Yes;;;70%cotton 30%polyester;;Export;0.0;;;
labels_2022_10_21_11_30_49.json;Not Applicable ;;Ladies;Cardigan;None;['Black'];All;4.0;3.0;<50;22;['Regular'];Lace;No trend;;Yes;;;100%polyester;;Export;0.0;;;
labels_2022_10_21_12_53_35.json;H&M;;Ladies;Dress;40;['Blue', 'White'];All;5.0;5.0;50-100;22;['Regular', 'C-collar'];Geometric print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_10_21_11_28_19.json;Gina Tricot;;Ladies;Blouse;42;['Multicolor', 'Red', 'Blue', 'Black'];All;4.0;4.0;<50;22;['Regular'];Floral print;No trend;;No;;;100%viscose;;Export;0.0;;;
labels_2022_10_21_11_25_14.json;Not Applicable ;;Ladies;Cardigan;M;['White', 'Grey'];All;3.0;1.0;<50;22;['Regular'];Striped;No trend;;Yes;;;80%viscose 20%nylon;;Export;0.0;;;
labels_2022_10_21_11_08_28.json;H&M;;Ladies;Sweater;42;['Red'];All;4.0;3.0;<50;22;['Regular', 'Turtle neck'];Plain;No trend;;No;;;100%cotton;;Export;0.0;;;
labels_2022_10_21_11_01_35.json;STOCKHLM ;;Ladies;Blouse;S;['Grey'];All;4.0;5.0;50-100;22;['Regular', 'C-collar'];Plain;No trend;;No;;;78%viscose 22%polyamide;;Reuse;0.0;;;
labels_2022_10_21_11_15_00.json;Not Applicable ;;Ladies;Sweater;None;['Red'];All;2.0;2.0;<50;22;['Regular'];Plain;No trend;;Yes;;;80%polyester 20%polyamide;;Export;0.0;;;
labels_2022_10_21_12_39_16.json;Holly and Whyte (Lindex);;Ladies;Blouse;34;['Blue', 'White'];All;5.0;5.0;50-100;22;['Regular', 'C-collar'];Floral print;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_10_21_12_18_30.json;Not Applicable ;;Ladies;Dress;40;['Multicolor', 'Yellow', 'Purple', 'Orange', 'White', 'Black'];All;5.0;4.0;50-100;22;['Regular', 'V-collar'];Floral print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_10_21_12_20_17.json;Not Applicable ;;Ladies;Blouse;38;['Blue'];All;5.0;4.0;50-100;22;['Regular', 'C-collar'];Plain;No trend;;No;;;100%polyester;;Export;0.0;;;
labels_2022_10_21_11_34_43.json;Object;;Ladies;Dress;M;['Multicolor', 'Yellow', 'Beige', 'Blue'];All;5.0;5.0;100-150;22;['Regular', 'Collar'];Floral print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_10_21_12_36_50.json;H&M;;Ladies;Shirt;M;['Red'];All;3.0;3.0;<50;22;['Regular', 'Turtle neck'];Plain;No trend;;No;;;76%viscose 24%polyamide;;Export;0.0;;;
labels_2022_10_11_11_45_37.json;Amisu (New yorker);;Ladies;Top;S;['White'];All;5.0;1.0;<50;3;['C-collar'];Plain;No trend;;Yes;;;100% Cott;;Recycle;0.0;;;
labels_2022_10_11_11_18_41.json;Not Applicable ;;Ladies;Top;None;['White'];All;5.0;5.0;50-100;3;['Turtle neck'];Plain;No trend;;No;;;100% Cott;;Reuse;0.0;;;
labels_2022_10_11_12_11_27.json;H&M;;Ladies;Blouse;34;['Black', 'Beige'];All;5.0;5.0;50-100;3;['Regular', 'C-collar'];None;No trend;;No;;;100% Poly;;Reuse;0.0;;;
labels_2022_10_11_11_28_27.json;Vero moda;;Ladies;Top;XS;['Black'];All;5.0;4.0;<50;3;['V-collar', 'Regular'];Plain;No trend;;Yes;;;100% Poly;;Repair;0.0;;;
labels_2022_10_11_11_33_10.json;Lindex;;Ladies;Blouse;None;['White', 'Black', 'Grey'];All;5.0;3.0;<50;3;['C-collar'];None;No trend;;Yes;;2 Damages;100% Visc;;Recycle;0.0;;;
labels_2022_10_11_11_43_46.json;Not Applicable ;;Ladies;T-shirt;S;['White'];All;5.0;4.0;<50;3;['C-collar'];Logo print;No trend;;Yes;;;100% Cott;;Repair;0.0;;;
labels_2022_10_11_11_37_11.json;KappAhl;;Ladies;Blouse;M;['Beige'];All;5.0;5.0;50-100;3;['C-collar'];None;No trend;;No;;;100% Poly;;Reuse;0.0;;;
labels_2022_10_11_12_07_27.json;Not Applicable ;;Ladies;Top;34;['Grey'];All;1.0;2.0;<50;3;['C-collar', 'Tight'];None;No trend;;No;;;56% Cott 44%Poly;;Export;0.0;;;
labels_2022_10_11_12_23_28.json;H&M;;Ladies;Dress;36;['Beige'];All;5.0;5.0;50-100;3;['C-collar'];Lace;No trend;;No;;;72% Cott 28% Poly;;Reuse;0.0;;;
labels_2022_10_11_12_15_34.json;Not Applicable ;;Ladies;Tank top;XS;['Blue'];All;5.0;5.0;<50;3;['Regular', 'C-collar'];None;No trend;;No;;;100% Poly;;Reuse;0.0;;;
labels_2022_10_11_11_41_52.json;Dagmar ;;Ladies;Top;S;['Black'];All;5.0;4.0;50-100;3;['Loose'];Plain;No trend;;Yes;;;100% Visc;;Repair;0.0;;;
labels_2022_10_11_12_09_32.json;Forever 21;;Ladies;Blouse;S;['Black', 'White'];All;5.0;5.0;<50;3;['Collar', 'Regular'];None;No trend;;No;;;100% Poly;;Reuse;0.0;;;
labels_2022_10_11_11_48_32.json;H&M;;Ladies;Dress;M;['Black'];All;5.0;5.0;50-100;3;['C-collar'];Plain;No trend;;No;;;55% Cott 45% Poly;;Reuse;0.0;;;
labels_2022_10_11_11_13_18.json;Gina Tricot;;Ladies;Cardigan;XS;['White'];All;3.0;3.0;<50;3;['Collar', 'Regular'];Plain;No trend;;No;;;79% Acry 21% Wool;;Export;0.0;;;
labels_2022_10_11_11_25_15.json;Gina Tricot;;Ladies;T-shirt;L;['Green'];All;5.0;3.0;<50;3;['Loose'];Logo print;No trend;;Yes;;;100% Cott;Washed out;Recycle;0.0;;;
labels_2022_10_11_12_18_42.json;Not Applicable ;;Ladies;Top;S;['White', 'Black', 'Pink', 'Purple', 'Red', 'Yellow', 'Multicolor', 'Green'];All;5.0;5.0;50-100;3;['Regular'];Floral print;No trend;;No;;;100% Poly;;Reuse;0.0;;;
labels_2022_10_11_12_25_47.json;H&M;;Ladies;Dress;None;['Black'];All;5.0;3.0;50-100;3;['C-collar', 'Tight'];None;No trend;;No;;2 damages;100% Poly;;Export;0.0;;;
labels_2022_10_11_12_20_51.json;Vero moda;;Ladies;Dress;XS;['Black'];All;5.0;4.0;<50;3;['Long', 'Tight'];Plain;No trend;;No;;;56% Cott 44% Poly;;Reuse;0.0;;;
labels_2022_10_11_11_30_17.json;Not Applicable ;;Ladies;Blouse;None;['White'];All;5.0;5.0;50-100;3;['C-collar', 'Regular'];Lace;No trend;;No;;;100% Visc;;Reuse;0.0;;;
labels_2022_10_11_12_27_35.json;Not Applicable ;;Ladies;Dress;None;['White', 'Orange'];All;5.0;5.0;50-100;3;['C-collar', 'Regular'];Plain;No trend;;No;;;100% Poly;;Reuse;0.0;;;
labels_2022_10_11_11_59_19.json;Esprit;;Ladies;Top;38;['Pink'];All;5.0;4.0;<50;3;['Regular', 'V-collar'];Plain;No trend;;Yes;;;100% Poly;;Reuse;0.0;;;
labels_2022_10_11_11_35_23.json;H&M;;Ladies;Dress;38;['Beige', 'Pink', 'Purple', 'Green', 'White', 'Multicolor'];All;5.0;3.0;<50;3;['C-collar'];Floral print;No trend;;No;;;100% Cott;washed out;Recycle;0.0;;;
labels_2022_10_11_12_03_59.json;Vero moda;;Ladies;T-shirt;XS;['Blue', 'Pink', 'Green'];All;5.0;4.0;<50;3;['C-collar'];None;No trend;;No;;;85% Visc 15% Poly;washed out;Reuse;0.0;;;
labels_2022_10_11_11_23_25.json;Not Applicable ;;Ladies;Blouse;L;['Red'];All;5.0;5.0;50-100;3;['Loose'];Plain;No trend;;No;;;100% Visc;;Reuse;0.0;;;
labels_2022_10_11_12_05_40.json;Not Applicable ;;Ladies;Top;M;['White'];All;5.0;1.0;<50;3;['C-collar', 'Tight'];None;No trend;;Yes;;;81% Cott 19% Acry;;Export;0.0;;;
labels_2022_10_11_12_01_15.json;Indiska;;Ladies;Top;S;['Black', 'Beige'];All;5.0;5.0;50-100;3;['C-collar'];Animal print;No trend;;No;;;100% Visc;;Reuse;0.0;;;
labels_2022_10_11_11_10_42.json;Ellos;;Ladies;Sweater;None;['Pink'];All;3.0;2.0;<50;3;['C-collar', 'Regular'];Plain;No trend;;No;;;100% Acry;Size 50/52;Recycle;0.0;;;
labels_2022_10_11_11_16_35.json;Not Applicable ;;Ladies;Dress;None;['Yellow', 'Brown', 'Beige', 'Black'];All;5.0;3.0;<50;3;['Collar', 'Long'];Striped;No trend;;No;;3 Damages;100% Poly;;Recycle;0.0;;;
labels_2022_10_11_11_20_24.json;Not Applicable ;;Ladies;Top;None;['White'];All;5.0;3.0;<50;3;['V-collar'];Plain;No trend;;Yes;;;100% Cott;;Recycle;0.0;;;
labels_2022_10_11_11_55_15.json;Vero moda;;Ladies;Top;M;['Pink'];All;4.0;3.0;<50;3;['Tight'];Plain;No trend;;No;;;100% Cott;washed out;Reuse;0.0;;;
labels_2022_10_11_11_57_40.json;Esprit;;Ladies;Top;38;['Blue'];All;5.0;3.0;<50;3;['Regular', 'C-collar'];Logo print;No trend;;Yes;;;100% Cott;;Repair;0.0;;;
labels_2022_10_11_12_13_38.json;Lindex;;Ladies;Blouse;XS;['Red'];All;5.0;5.0;50-100;3;['Regular'];None;No trend;;No;;;100% Visc;;Reuse;0.0;;;
labels_2022_10_06_09_49_14.json;Not Applicable ;;Ladies;Sweater;S;['Pink', 'Black'];All;1.0;4.0;<50;8;['C-collar'];Logo print;No trend;;Yes;;0;53% poly 47% cotton;;Export;0.0;;;
labels_2022_10_06_09_37_04.json;Not Applicable ;;Ladies;Dress;M;['Blue', 'White'];All;5.0;5.0;<50;8;['Long', 'C-collar'];Striped;No trend;;Yes;;0;100% cotton;;Export;0.0;;;
labels_2022_10_06_09_20_13.json;Fransa;;Ladies;Sweater;S;['Turquoise'];All;3.0;4.0;<50;8;['C-collar'];Logo print;No trend;;No;;;100% poly;;Export;0.0;;;
labels_2022_10_06_06_57_46.json;H&M;;Ladies;Dress;XL;['Black'];All;5.0;3.0;<50;3;['c-collar'];Plain;No trend;;No;;;100% Visc;washed out;Recycle;0.0;;;
labels_2022_10_06_09_27_04.json;Not Applicable ;;Ladies;Sweater;36;['White', 'Black'];All;5.0;3.0;<50;8;['C-collar'];None;No trend;;No;;0;100% poly;;Reuse;0.0;;;
labels_2022_10_06_07_30_06.json;Ellos;;Ladies;Top;M;['Blue'];All;5.0;5.0;50-100;3;['C-collar'];Plain;No trend;;No;;;100% cott;;Reuse;0.0;;;
labels_2022_10_06_07_21_30.json;Ellos;;Ladies;Top;44;['Purple'];All;5.0;4.0;<50;3;['C-collar'];Plain;No trend;;Yes;;;100% cott;;Repair;0.0;;;
labels_2022_10_06_09_05_56.json;Holly and Whyte (Lindex);;Ladies;Sweater;XXL;['White', 'Yellow', 'Blue'];All;4.0;3.0;<50;8;['C-collar'];Striped;No trend;;No;;;100% cotton;;Export;0.0;;;
labels_2022_10_06_07_11_34.json;Isolde;;Ladies;Top;L;['Pink'];All;3.0;2.0;<50;3;['V-collar'];Plain;No trend;;Yes;;;100% cott;;Recycle;0.0;;;
labels_2022_10_06_05_47_32.json;Not Applicable ;;Ladies;Sweater;None;['Pink'];All;5.0;4.0;50-100;3;['Regular'];Plain;No trend;;Yes;;;100% Cotton;homemade;Repair;0.0;;;
labels_2022_10_06_07_06_42.json;Isolde;;Ladies;Top;L;['White', 'Blue'];All;4.0;4.0;<50;3;['C-collar'];Striped;No trend;;No;;;100% Visc;;Reuse;0.0;;;
labels_2022_10_06_06_19_35.json;Bondelid ;;Ladies;Top;M;['White'];All;5.0;1.0;<50;3;['C-collar'];Logo print;No trend;;Yes;;5;100% Cotton;;Export;0.0;;;
labels_2022_10_06_09_02_43.json;Not Applicable ;;Ladies;Tunic;S;['White'];All;5.0;5.0;<50;8;['C-collar'];Plain;No trend;;No;;;67% visc 33% poly;;Reuse;0.0;;;
labels_2022_10_06_06_26_19.json;Not Applicable ;;Ladies;Cardigan;XL;['Yellow'];All;1.0;2.0;<50;3;['Long', 'Loose'];Plain;No trend;;No;;;78% Acry 22% Poly;;Export;0.0;;;
labels_2022_10_06_08_48_14.json;Not Applicable ;;Ladies;Dress;None;['Turquoise'];All;5.0;5.0;<50;8;['C-collar'];Plain;No trend;;Yes;;;100% Cotton;;Export;0.0;;;
labels_2022_10_06_05_54_17.json;Isolde;;Ladies;Top;None;['White', 'Black'];All;5.0;5.0;50-100;3;['Regular'];None;No trend;;No;;;100% Visc;;Reuse;0.0;;;
labels_2022_10_06_06_54_01.json;Not Applicable ;;Ladies;Blouse;S;['White'];All;5.0;3.0;<50;3;['V-collar'];Plain;No trend;;Yes;;;78% Cott 22% Acry;;Export;0.0;;;
labels_2022_10_06_10_01_55.json;Juicy Couture;;Ladies;Sweater;S;['Grey'];All;5.0;2.0;<50;8;['C-collar'];Logo print;No trend;;Yes;;0;80% cotton 20% poly;;Export;0.0;;;
labels_2022_10_06_08_51_24.json;Gina Tricot;;Ladies;Sweater;M;['Pink'];All;4.0;5.0;<50;8;['C-collar'];Plain;No trend;;Yes;;;100% Cotton;;Export;0.0;;;
labels_2022_10_06_06_10_47.json;Free quent;;Ladies;Top;S;['Beige'];All;1.0;1.0;<50;3;['Regular'];None;No trend;;No;;;100% Poly;;Export;0.0;;;
labels_2022_10_06_06_21_26.json;New look ;;Ladies;Blouse;36;['White'];Summer;5.0;4.0;<50;3;['Regular'];Lace;No trend;;Yes;;5;100% Cotton;;Repair;0.0;;;
labels_2022_10_06_06_15_34.json;Gina Tricot;;Ladies;Top;S;['Red'];All;5.0;2.0;<50;3;['Collar'];Plain;No trend;;No;;3;61% wool 39% cott;;Export;0.0;;;
labels_2022_10_06_07_32_57.json;Not Applicable ;;Ladies;Top;None;['Multicolor', 'Brown', 'Blue', 'White', 'Pink'];All;5.0;3.0;50-100;3;['C-collar', 'Long'];Floral print;No trend;;No;;1;52% Cott 48% Visc;;Export;0.0;;;
labels_2022_10_06_08_58_55.json;MANGO ;;Ladies;Sweater;S;['White'];All;2.0;5.0;<50;8;['Loose'];Plain;No trend;;No;;;100% acry;;Export;0.0;;;
labels_2022_10_06_06_23_53.json;Not Applicable ;;Ladies;Sweater;S;['Beige', 'Black'];All;4.0;3.0;<50;3;['Regular', 'C-collar'];Animal print;No trend;;No;;;51% Poly 49% Cott;washed out;Export;0.0;;;
